schoolid,schoolname,calendaryear,totaljd,hispanicjd,amindianjd,asianjd,blackjd,nathawjd,twoormorejd,minorityjd,whitejd,nonresalienjd,unknownjd,menjd,hispanicmenjd,amindianmenjd,asianmenjd,blackmenjd,nathawmenjd,twoormoremenjd,minoritymenjd,whitemenjd,nonresalienmenjd,unknownmenjd,womenjd,hispanicwomenjd,amindianwomenjd,asianwomenjd,blackwomenjd,nathawwomenjd,twoormorewomenjd,minoritywomenjd,whitewomenjd,nonresalienwomenjd,unknownwomenjd,otherjd,hispanicotherjd,amindianotherjd,asianotherjd,blackotherjd,nathawotherjd,twoormoreotherjd,minorityotherjd,whiteotherjd,nonresalienotherjd,unknownotherjd,totalftjd,fthispanicjd,ftamindjd,ftasianjd,ftblackjd,ftnathawjd,fttwoormorejd,ftminorityjd,ftwhitejd,ftnonresalienjd,ftunknownjd,totalptjd,pthispanicjd,ptamindjd,ptasianjd,ptblackjd,ptnathawjd,pttwoormorejd,ptminorityjd,ptwhitejd,ptnonresalienjd,ptunknownjd,totaljd1,hispanicjd1,amindianjd1,asianjd1,blackjd1,nathawjd1,twoormorejd1,minorityjd1,whitejd1,nonresalienjd1,unknownjd1,amindianmenjd1,amindianotherjd1,amindianwomenjd1,asianmenjd1,asianotherjd1,asianwomenjd1,blackmenjd1,blackotherjd1,blackwomenjd1,hispanicmenjd1,hispanicotherjd1,hispanicwomenjd1,minoritymenjd1,minorityotherjd1,minoritywomenjd1,nathawmenjd1,nathawotherjd1,nathawwomenjd1,nonresalienmenjd1,nonresalienotherjd1,nonresalienwomenjd1,twoormoremenjd1,twoormoreotherjd1,twoormorewomenjd1,unknownmenjd1,unknownotherjd1,unknownwomenjd1,whitemenjd1,whiteotherjd1,whitewomenjd1,menjd1,otherjd1,womenjd1,amindianjd2,amindianmenjd2,amindianotherjd2,amindianwomenjd2,asianjd2,asianmenjd2,asianotherjd2,asianwomenjd2,blackjd2,blackmenjd2,blackotherjd2,blackwomenjd2,hispanicjd2,hispanicmenjd2,hispanicotherjd2,hispanicwomenjd2,minorityjd2,minoritymenjd2,minorityotherjd2,minoritywomenjd2,nathawjd2,nathawmenjd2,nathawotherjd2,nathawwomenjd2,nonresalienjd2,nonresalienmenjd2,nonresalienotherjd2,nonresalienwomenjd2,twoormorejd2,twoormoremenjd2,twoormoreotherjd2,twoormorewomenjd2,unknownjd2,unknownmenjd2,unknownotherjd2,unknownwomenjd2,whitejd2,whitemenjd2,whiteotherjd2,whitewomenjd2,menjd2,otherjd2,womenjd2,totaljd2,amindianjd3,amindianmenjd3,amindianotherjd3,amindianwomenjd3,asianjd3,asianmenjd3,asianotherjd3,asianwomenjd3,blackjd3,blackmenjd3,blackotherjd3,blackwomenjd3,hispanicjd3,hispanicmenjd3,hispanicotherjd3,hispanicwomenjd3,minorityjd3,minoritymenjd3,minorityotherjd3,minoritywomenjd3,nathawjd3,nathawmenjd3,nathawotherjd3,nathawwomenjd3,nonresalienjd3,nonresalienmenjd3,nonresalienotherjd3,nonresalienwomenjd3,twoormorejd3,twoormoremenjd3,twoormoreotherjd3,twoormorewomenjd3,unknownjd3,unknownmenjd3,unknownotherjd3,unknownwomenjd3,whitejd3,whitemenjd3,whiteotherjd3,whitewomenjd3,menjd3,otherjd3,womenjd3,totaljd3
00370500,William and Mary Law School,2015,645,27,0,11,25,0,13,76,534,26,9,300,10,0,6,7,0,9,32,257,9,2,345,17,0,5,18,0,4,44,277,17,7,0,0,0,0,0,0,0,0,0,0,0,645,27,0,11,25,0,13,76,534,26,9,0,0,0,0,0,0,0,0,0,0,0,199,8,0,5,14,0,4,31,152,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00370500,William and Mary Law School,2016,633,34,2,16,36,0,17,105,506,22,0,288,17,2,9,8,0,14,50,232,6,0,345,17,0,7,28,0,3,55,274,16,0,0,0,0,0,0,0,0,0,0,0,0,633,34,2,16,36,0,17,105,506,22,0,0,0,0,0,0,0,0,0,0,0,0,236,16,2,9,16,0,8,51,177,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00370500,William and Mary Law School,2017,600,31,5,23,38,0,14,111,460,23,6,268,13,5,14,9,0,9,50,209,6,3,332,18,0,9,29,0,5,61,251,17,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,186,6,0,9,10,0,4,29,142,9,6,0,0,0,5,0,4,2,0,8,2,0,4,10,0,19,0,0,0,2,0,7,1,0,3,3,0,3,65,0,77,80,0,106,5,5,0,0,10,6,0,4,16,5,0,11,17,9,0,8,53,28,0,25,0,0,0,0,4,1,0,3,5,3,0,2,0,0,0,0,172,72,0,100,101,0,128,229,0,0,0,0,4,3,0,1,12,2,0,10,8,2,0,6,29,12,0,17,0,0,0,0,10,3,0,7,5,5,0,0,0,0,0,0,146,72,0,74,87,0,98,185
00374400,University of Richmond,2011,454,4,3,29,38,2,0,76,348,14,16,246,4,1,13,20,1,0,39,188,8,11,208,0,2,16,18,1,0,37,160,6,5,,,,,,,,,,,,452,4,3,29,37,2,0,75,347,14,16,2,0,0,0,1,0,0,1,1,0,0,153,2,0,9,12,0,0,23,113,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2012,460,13,8,31,28,2,28,110,310,14,26,251,5,2,19,14,2,15,57,167,12,15,209,8,6,12,14,0,13,53,143,2,11,,,,,,,,,,,,460,13,8,31,28,2,28,110,310,14,26,0,0,0,0,0,0,0,0,0,0,0,154,3,6,6,6,1,13,35,105,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2013,456,7,7,18,22,1,21,76,336,10,34,247,4,1,12,11,1,11,40,179,8,20,209,3,6,6,11,0,10,36,157,2,14,,,,,,,,,,,,455,7,7,18,22,1,21,76,335,10,34,1,0,0,0,0,0,0,0,1,0,0,133,3,1,3,5,0,0,12,111,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2014,458,11,1,8,19,1,13,53,363,10,32,245,7,0,5,8,0,5,25,194,7,19,213,4,1,3,11,1,8,28,169,3,13,0,0,0,0,0,0,0,0,0,0,0,455,10,1,8,19,1,13,52,361,10,32,3,1,0,0,0,0,0,1,2,0,0,133,4,0,1,7,1,4,17,106,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2015,474,11,0,7,21,1,18,58,372,13,31,250,5,0,4,9,0,9,27,197,7,19,224,6,0,3,12,1,9,31,175,6,12,0,0,0,0,0,0,0,0,0,0,0,469,11,0,7,21,1,18,58,368,13,30,5,0,0,0,0,0,0,0,4,0,1,175,0,0,4,5,1,9,19,141,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2016,445,12,0,11,17,2,13,55,343,18,29,220,6,0,3,6,0,8,23,172,9,16,225,6,0,8,11,2,5,32,171,9,13,0,0,0,0,0,0,0,0,0,0,0,440,12,0,11,17,2,13,55,340,17,28,5,0,0,0,0,0,0,0,3,1,1,112,4,0,6,4,0,2,16,85,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374400,University of Richmond,2017,421,2,1,17,23,1,19,63,310,23,25,194,2,0,6,7,0,9,24,147,11,12,227,0,1,11,16,1,10,39,163,12,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,117,0,1,5,12,0,6,24,80,6,7,0,0,1,3,0,2,6,0,6,0,0,0,10,0,14,0,0,0,4,0,2,1,0,5,3,0,4,35,0,45,52,0,65,0,0,0,0,8,2,0,6,5,0,0,5,1,1,0,0,19,5,0,14,0,0,0,0,7,3,0,4,5,2,0,3,9,5,0,4,85,39,0,46,52,0,68,120,0,0,0,0,4,1,0,3,6,1,0,5,1,1,0,0,20,9,0,11,1,0,0,1,10,4,0,6,8,6,0,2,9,4,0,5,145,73,0,72,90,0,94,184
00374500,University of Virginia,2011,1093,53,5,120,77,0,28,283,700,7,103,604,28,3,58,36,0,13,138,404,2,60,489,25,2,62,41,0,15,145,296,5,43,,,,,,,,,,,,1093,53,5,120,77,0,28,283,700,7,103,0,0,0,0,0,0,0,0,0,0,0,362,13,0,36,27,0,12,88,231,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2012,1078,41,1,110,71,0,34,257,724,10,87,597,20,1,59,31,0,15,126,417,4,50,481,21,0,51,40,0,19,131,307,6,37,,,,,,,,,,,,1078,41,1,110,71,0,34,257,724,10,87,0,0,0,0,0,0,0,0,0,0,0,357,12,0,30,19,0,9,70,262,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2013,1048,41,1,87,61,0,33,223,731,14,80,586,24,1,48,26,0,13,112,428,6,40,462,17,0,39,35,0,20,111,303,8,40,,,,,,,,,,,,1048,41,1,87,61,0,33,223,731,14,80,0,0,0,0,0,0,0,0,0,0,0,331,12,1,25,19,0,13,70,232,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2014,1005,35,1,74,54,0,32,196,721,20,68,590,19,1,46,21,0,15,102,440,10,38,415,16,0,28,33,0,17,94,281,10,30,0,0,0,0,0,0,0,0,0,0,0,1005,35,1,74,54,0,32,196,721,20,68,0,0,0,0,0,0,0,0,0,0,0,307,9,0,20,12,0,12,53,219,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2015,934,40,1,67,47,0,38,193,663,18,60,545,21,1,41,18,0,14,95,402,11,37,389,19,0,26,29,0,24,98,261,7,23,0,0,0,0,0,0,0,0,0,0,0,934,40,1,67,47,0,38,193,663,18,60,0,0,0,0,0,0,0,0,0,0,0,304,18,0,21,16,0,14,69,218,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2016,893,36,0,68,43,1,40,188,647,11,47,512,20,0,32,16,1,16,85,388,8,31,381,16,0,36,27,0,24,103,259,3,16,0,0,0,0,0,0,0,0,0,0,0,893,36,0,68,43,1,40,188,647,11,47,0,0,0,0,0,0,0,0,0,0,0,296,11,0,30,16,1,14,72,215,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374500,University of Virginia,2017,913,44,0,59,49,1,45,198,677,3,35,492,28,0,23,16,0,20,87,382,2,21,421,16,0,36,33,1,25,111,295,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,319,18,0,13,19,1,16,67,240,1,11,0,0,0,6,0,7,5,0,14,12,0,6,31,0,36,0,0,1,0,0,1,8,0,8,6,0,5,131,0,109,168,0,151,0,0,0,0,27,9,0,18,15,4,0,11,11,7,0,4,68,27,0,41,0,0,0,0,1,1,0,0,15,7,0,8,9,7,0,2,214,126,0,88,161,0,131,292,0,0,0,0,19,8,0,11,15,7,0,8,15,9,0,6,63,29,0,34,0,0,0,0,1,1,0,0,14,5,0,9,15,8,0,7,223,125,0,98,163,0,139,302
00374900,George Mason University,2011,714,23,8,66,7,0,3,107,586,13,8,411,15,6,32,0,0,1,54,348,7,2,303,8,2,34,7,0,2,53,238,6,6,,,,,,,,,,,,510,20,4,46,5,0,2,77,414,11,8,204,3,4,20,2,0,1,30,172,2,0,188,8,2,13,4,0,2,29,155,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2012,636,21,1,40,12,0,14,88,524,12,12,368,16,1,15,6,0,7,45,311,6,6,268,5,0,25,6,0,7,43,213,6,6,,,,,,,,,,,,442,17,1,26,5,0,11,60,364,9,9,194,4,0,14,7,0,3,28,160,3,3,148,5,0,6,5,0,8,24,114,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2013,520,22,1,43,18,0,16,100,384,10,26,283,14,0,15,8,0,8,45,221,6,11,237,8,1,28,10,0,8,55,163,4,15,,,,,,,,,,,,363,17,0,27,12,0,8,64,271,8,20,157,5,1,16,6,0,8,36,113,2,6,151,5,0,13,5,0,3,26,109,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2014,490,22,2,42,16,1,11,94,369,10,17,280,14,0,19,8,1,6,48,215,5,12,210,8,2,23,8,0,5,46,154,5,5,0,0,0,0,0,0,0,0,0,0,0,340,17,2,26,7,1,8,61,261,8,10,150,5,0,16,9,0,3,33,108,2,7,161,11,0,18,2,1,6,38,112,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2015,484,31,0,50,15,1,11,108,351,9,16,274,15,0,27,8,1,7,58,199,7,10,210,16,0,23,7,0,4,50,152,2,6,0,0,0,0,0,0,0,0,0,0,0,329,19,0,36,9,1,7,72,239,8,10,155,12,0,14,6,0,4,36,112,1,6,158,12,0,15,10,0,9,46,96,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2016,518,39,0,48,15,0,16,118,2,7,391,289,18,0,27,9,0,8,62,2,3,222,229,21,0,21,6,0,8,56,0,4,169,0,0,0,0,0,0,0,0,0,0,0,365,24,0,32,9,0,12,77,1,5,282,153,15,0,16,6,0,4,41,1,2,109,179,14,0,14,2,0,6,36,0,5,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00374900,George Mason University,2017,525,38,0,40,17,0,20,115,379,7,24,274,16,0,21,9,0,7,53,199,6,16,251,22,0,19,8,0,13,62,180,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,175,10,0,11,2,0,4,27,140,1,7,0,0,0,4,0,7,1,0,1,6,0,4,12,0,15,0,0,0,1,0,0,1,0,3,7,0,0,70,0,70,90,0,85,0,0,0,0,16,8,0,8,6,2,0,4,20,7,0,13,52,20,0,32,0,0,0,0,4,3,0,1,10,3,0,7,9,4,0,5,145,85,0,60,112,0,98,210,0,0,0,0,13,9,0,4,9,6,0,3,8,3,0,5,36,21,0,15,0,0,0,0,2,2,0,0,6,3,0,3,8,5,0,3,94,44,0,50,72,0,68,140
00376800,Washington and Lee University,2011,395,10,0,12,27,0,6,55,320,4,16,214,2,0,4,12,0,3,21,178,2,13,181,8,0,8,15,0,3,34,142,2,3,,,,,,,,,,,,395,10,0,12,27,0,6,55,320,4,16,0,0,0,0,0,0,0,0,0,0,0,120,3,0,4,7,0,3,17,100,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2012,457,8,0,15,38,0,6,67,361,6,23,252,3,0,3,22,0,2,30,199,4,19,205,5,0,12,16,0,4,37,162,2,4,,,,,,,,,,,,457,8,0,15,38,0,6,67,361,6,23,0,0,0,0,0,0,0,0,0,0,0,187,3,0,5,21,0,2,31,144,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2013,419,16,0,15,35,0,5,71,324,4,20,216,6,0,3,22,0,3,34,168,1,13,203,10,0,12,13,0,2,37,156,3,7,,,,,,,,,,,,419,16,0,15,35,0,5,71,324,4,20,0,0,0,0,0,0,0,0,0,0,0,111,9,0,6,6,0,1,22,85,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2014,370,27,0,9,34,0,9,79,269,6,16,202,13,0,1,19,0,5,38,149,4,11,168,14,0,8,15,0,4,41,120,2,5,0,0,0,0,0,0,0,0,0,0,0,370,27,0,9,34,0,9,79,269,6,16,0,0,0,0,0,0,0,0,0,0,0,101,14,0,2,8,0,5,29,63,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2015,314,32,0,8,15,0,12,67,227,5,15,179,15,0,3,6,0,6,30,137,2,10,135,17,0,5,9,0,6,37,90,3,5,0,0,0,0,0,0,0,0,0,0,0,314,32,0,8,15,0,12,67,227,5,15,0,0,0,0,0,0,0,0,0,0,0,119,10,0,4,1,0,5,20,88,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2016,329,27,2,9,16,0,11,65,231,9,24,181,16,2,3,3,0,5,29,131,5,16,148,11,0,6,13,0,6,36,100,4,8,0,0,0,0,0,0,0,0,0,0,0,329,27,2,9,16,0,11,65,231,9,24,0,0,0,0,0,0,0,0,0,0,0,117,6,2,3,8,0,0,19,82,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00376800,Washington and Lee University,2017,388,20,2,18,16,1,9,66,268,11,43,210,12,1,11,6,1,3,34,142,5,29,178,8,1,7,10,0,6,32,126,6,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,164,5,1,12,9,1,1,29,96,7,32,0,0,1,8,0,4,3,0,6,3,0,2,15,0,14,1,0,0,4,0,3,0,0,1,20,0,12,44,0,52,83,0,81,1,1,0,0,2,1,0,1,5,2,0,3,6,5,0,1,17,10,0,7,0,0,0,0,3,1,0,2,3,1,0,2,3,2,0,1,89,46,0,43,59,0,53,112,0,0,0,0,4,2,0,2,2,1,0,1,9,4,0,5,20,9,0,11,0,0,0,0,1,0,0,1,5,2,0,3,8,7,0,1,83,52,0,31,68,0,44,112
00377800,Gonzaga University,2011,506,12,9,5,2,14,11,53,367,4,82,288,8,6,2,0,8,6,30,211,1,46,218,4,3,3,2,6,5,23,156,3,36,,,,,,,,,,,,506,12,9,5,2,14,11,53,367,4,82,0,0,0,0,0,0,0,0,0,0,0,177,0,2,4,1,0,6,13,150,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2012,460,17,5,6,0,5,16,49,346,5,60,247,9,3,3,0,2,7,24,184,2,37,213,8,2,3,0,3,9,25,162,3,23,,,,,,,,,,,,460,17,5,6,0,5,16,49,346,5,60,0,0,0,0,0,0,0,0,0,0,0,133,10,1,2,0,0,8,21,95,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2013,387,17,5,7,2,1,21,53,303,5,26,215,9,2,4,1,1,11,28,166,2,19,172,8,3,3,1,0,10,25,137,3,7,,,,,,,,,,,,387,17,5,7,2,1,21,53,303,5,26,0,0,0,0,0,0,0,0,0,0,0,109,7,2,2,2,1,11,25,79,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2014,339,25,3,3,2,4,20,57,249,7,26,198,13,1,2,2,3,12,33,144,2,19,141,12,2,1,0,1,8,24,105,5,7,0,0,0,0,0,0,0,0,0,0,0,339,25,3,3,2,4,20,57,249,7,26,0,0,0,0,0,0,0,0,0,0,0,125,11,0,0,1,2,8,22,90,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2015,337,20,2,3,4,3,24,56,251,7,23,199,10,0,1,4,2,10,27,151,4,17,138,10,2,2,0,1,14,29,100,3,6,0,0,0,0,0,0,0,0,0,0,0,336,20,2,3,4,3,24,56,250,7,23,1,0,0,0,0,0,0,0,1,0,0,127,5,0,1,2,0,9,17,100,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2016,307,20,1,1,6,1,21,50,231,5,21,169,8,1,0,5,1,9,24,130,1,14,138,12,0,1,1,0,12,26,101,4,7,0,0,0,0,0,0,0,0,0,0,0,305,20,1,1,6,1,21,50,229,5,21,2,0,0,0,0,0,0,0,2,0,0,103,6,1,0,2,0,7,16,81,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00377800,Gonzaga University,2017,313,20,0,4,4,1,21,50,245,2,16,167,9,0,2,3,0,8,22,135,0,10,146,11,0,2,1,1,13,28,110,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,119,10,0,3,0,1,8,22,93,1,3,0,0,0,2,0,1,0,0,0,5,0,5,10,0,12,0,0,1,0,0,1,3,0,5,0,0,3,46,0,47,56,0,63,0,0,0,0,0,0,0,0,2,1,0,1,6,2,0,4,14,7,0,7,0,0,0,0,1,0,0,1,6,4,0,2,6,4,0,2,78,37,0,41,48,0,51,99,0,0,0,0,1,0,0,1,2,2,0,0,4,2,0,2,14,5,0,9,0,0,0,0,0,0,0,0,7,1,0,6,7,6,0,1,74,52,0,22,63,0,32,95
00379001,Seattle University,2011,1002,59,11,97,30,6,47,250,701,9,42,492,22,1,45,15,2,24,109,352,5,26,510,37,10,52,15,4,23,141,349,4,16,,,,,,,,,,,,806,46,10,75,23,3,39,196,565,8,37,196,13,1,22,7,3,8,54,136,1,5,317,20,1,41,9,0,21,92,209,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00379001,Seattle University,2012,961,65,9,110,29,6,47,266,647,5,43,474,28,1,47,14,4,24,118,325,1,30,487,37,8,63,15,2,23,148,322,4,13,,,,,,,,,,,,762,55,7,81,23,4,34,204,521,3,34,199,10,2,29,6,2,13,62,126,2,9,285,20,2,37,7,2,10,78,193,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00379001,Seattle University,2013,848,72,4,101,27,4,61,269,542,5,32,413,27,0,41,13,4,25,110,280,3,20,435,45,4,60,14,0,36,159,262,2,12,,,,,,,,,,,,659,58,4,78,24,4,46,214,414,3,28,189,14,0,23,3,0,15,55,128,2,4,227,25,1,28,9,2,22,87,135,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
